CUST_CODE,SHOP_MONTH
CUST0000820635,200803
CUST0000149880,200803
CUST0000745583,200803
CUST0000463467,200803
CUST0000387597,200803
CUST0000711577,200803
CUST0000690788,200803
CUST0000341724,200803
CUST0000546517,200803
CUST0000048521,200803
CUST0000950003,200803
CUST0000128958,200803
CUST0000174352,200803
CUST0000566190,200803
CUST0000515317,200803
CUST0000274437,200803
CUST0000861646,200803
CUST0000238582,200803
CUST0000281049,200803
CUST0000159947,200803
CUST0000297210,200803
CUST0000008005,200803
CUST0000058515,200803
CUST0000162259,200803
CUST0000231782,200803
CUST0000787330,200803
CUST0000122128,200803
CUST0000659021,200803
CUST0000415301,200803
CUST0000385268,200803
CUST0000430446,200803
CUST0000661225,200803
CUST0000625677,200803
CUST0000956351,200803
CUST0000102227,200803
CUST0000567318,200803
CUST0000959433,200803
CUST0000424032,200803
CUST0000212722,200803
CUST0000294371,200803
CUST0000530965,200803
CUST0000857579,200803
CUST0000454816,200803
CUST0000823820,200803
CUST0000973685,200803
CUST0000150023,200803
CUST0000944853,200803
CUST0000040396,200803
CUST0000415594,200803
CUST0000128739,200803
CUST0000188698,200803
CUST0000308719,200803
CUST0000694010,200803
CUST0000139306,200803
CUST0000233571,200803
CUST0000618516,200803
CUST0000501352,200803
CUST0000602489,200803
CUST0000956874,200803
CUST0000482464,200803
CUST0000202925,200803
CUST0000354824,200803
CUST0000276637,200803
CUST0000605858,200803
CUST0000574581,200803
CUST0000264154,200803
CUST0000688362,200803
CUST0000972464,200803
CUST0000642315,200803
CUST0000587700,200803
CUST0000953349,200803
CUST0000271364,200803
CUST0000610122,200803
CUST0000207958,200803
CUST0000729507,200803
CUST0000598721,200803
CUST0000193505,200803
CUST0000092200,200803
CUST0000209261,200803
CUST0000512131,200803
CUST0000620768,200803
CUST0000856965,200803
CUST0000723237,200803
CUST0000684306,200803
CUST0000556080,200803
CUST0000665314,200803
CUST0000732602,200803
CUST0000454726,200803
CUST0000048955,200803
CUST0000049894,200803
CUST0000279355,200803
CUST0000839999,200803
CUST0000430013,200803
CUST0000660120,200803
CUST0000680841,200803
CUST0000343943,200803
CUST0000747324,200803
CUST0000096557,200803
CUST0000937329,200803
CUST0000733809,200803
CUST0000441584,200803
CUST0000485771,200803
CUST0000485186,200803
CUST0000954823,200803
CUST0000104264,200803
CUST0000268918,200803
CUST0000850592,200803
CUST0000223376,200803
CUST0000935027,200803
CUST0000443923,200803
CUST0000269829,200803
CUST0000284118,200803
CUST0000735655,200803
CUST0000050264,200803
CUST0000562261,200803
CUST0000824480,200803
CUST0000186454,200803
CUST0000118687,200803
CUST0000902675,200803
CUST0000861446,200803
CUST0000313453,200803
CUST0000923854,200803
CUST0000134056,200803
CUST0000710875,200803
CUST0000668727,200803
CUST0000716786,200803
CUST0000487312,200803
CUST0000978419,200803
CUST0000272186,200803
CUST0000475150,200803
CUST0000940923,200803
CUST0000456243,200803
CUST0000594213,200803
CUST0000378448,200803
CUST0000248320,200803
CUST0000693377,200803
CUST0000451794,200803
CUST0000403903,200803
CUST0000400261,200803
CUST0000431417,200803
CUST0000243105,200803
CUST0000317437,200803
CUST0000380710,200803
CUST0000399145,200803
CUST0000294914,200803
CUST0000769673,200803
CUST0000809233,200803
CUST0000281501,200803
CUST0000940438,200803
CUST0000391520,200803
CUST0000699131,200803
CUST0000121104,200803
CUST0000074042,200803
CUST0000581910,200803
CUST0000983946,200803
CUST0000707704,200803
CUST0000243194,200803
CUST0000770204,200803
CUST0000904641,200803
CUST0000801434,200803
CUST0000249033,200803
CUST0000585481,200803
CUST0000530717,200803
CUST0000705973,200803
CUST0000379866,200803
CUST0000627267,200803
CUST0000788290,200803
CUST0000239360,200803
CUST0000103368,200803
CUST0000493525,200803
CUST0000568827,200803
CUST0000035243,200803
CUST0000429198,200803
CUST0000504328,200803
CUST0000268787,200803
CUST0000888539,200803
CUST0000356281,200803
CUST0000822151,200803
CUST0000616143,200803
CUST0000479085,200803
CUST0000363007,200803
CUST0000329185,200803
CUST0000522310,200803
CUST0000288979,200803
CUST0000153773,200803
CUST0000855183,200803
CUST0000601102,200803
CUST0000825600,200803
CUST0000173386,200803
CUST0000631502,200803
CUST0000158272,200803
CUST0000832201,200803
CUST0000295013,200803
CUST0000764680,200803
CUST0000749642,200803
CUST0000859448,200803
CUST0000296672,200803
CUST0000873370,200803
CUST0000882344,200803
CUST0000761249,200803
CUST0000969941,200803
CUST0000083808,200803
CUST0000087682,200803
CUST0000097161,200803
CUST0000832164,200803
CUST0000894137,200803
CUST0000614496,200803
CUST0000855710,200803
CUST0000992085,200708
CUST0000425522,200708
CUST0000147574,200708
CUST0000851524,200708
CUST0000111873,200708
CUST0000144953,200708
CUST0000995305,200708
CUST0000211159,200708
CUST0000990465,200708
CUST0000963229,200708
CUST0000206560,200708
CUST0000115145,200708
CUST0000554024,200708
CUST0000053927,200708
CUST0000563864,200708
CUST0000992881,200708
CUST0000943845,200708
CUST0000210836,200708
CUST0000400006,200708
CUST0000667919,200708
CUST0000048395,200708
CUST0000890061,200708
CUST0000561915,200708
CUST0000989319,200708
CUST0000235674,200708
CUST0000472222,200708
CUST0000984181,200708
CUST0000171269,200708
CUST0000788454,200708
CUST0000585617,200708
CUST0000986734,200708
CUST0000430660,200708
CUST0000041470,200708
CUST0000476115,200708
CUST0000239714,200708
CUST0000785895,200708
CUST0000115925,200708
CUST0000049077,200708
CUST0000386374,200708
CUST0000451458,200708
CUST0000312411,200708
CUST0000127841,200708
CUST0000285720,200708
CUST0000840264,200708
CUST0000403088,200708
CUST0000690971,200708
CUST0000696111,200708
CUST0000996753,200708
CUST0000265844,200708
CUST0000203903,200708
CUST0000058269,200708
CUST0000390522,200708
CUST0000524537,200708
CUST0000177536,200708
CUST0000470705,200708
CUST0000450865,200708
CUST0000820340,200708
CUST0000157440,200708
CUST0000096000,200708
CUST0000325071,200708
CUST0000916315,200708
CUST0000509226,200708
CUST0000021218,200708
CUST0000966436,200708
CUST0000848108,200708
CUST0000001194,200708
CUST0000420119,200708
CUST0000996878,200708
CUST0000167624,200708
CUST0000811783,200708
CUST0000624342,200708
CUST0000906997,200708
CUST0000472158,200708
CUST0000140448,200708
CUST0000711533,200708
CUST0000044880,200708
CUST0000552533,200708
CUST0000241132,200708
CUST0000181184,200708
CUST0000412413,200708
CUST0000461850,200708
CUST0000673735,200708
CUST0000618211,200708
CUST0000413889,200708
CUST0000616217,200708
CUST0000200987,200708
CUST0000052854,200708
CUST0000694668,200708
CUST0000345386,200708
CUST0000957158,200708
CUST0000312034,200708
CUST0000195321,200708
CUST0000188187,200708
CUST0000203439,200708
CUST0000167190,200708
CUST0000771768,200708
CUST0000325292,200708
CUST0000159136,200708
CUST0000923296,200708
CUST0000017325,200708
CUST0000993465,200708
CUST0000982235,200708
CUST0000000689,200708
CUST0000575056,200708
CUST0000944007,200708
CUST0000263501,200708
CUST0000037123,200708
CUST0000292858,200708
CUST0000297115,200708
CUST0000528012,200708
CUST0000719149,200708
CUST0000657952,200708
CUST0000128698,200708
CUST0000135397,200708
CUST0000607420,200708
CUST0000214997,200708
CUST0000343114,200708
CUST0000138092,200708
CUST0000906450,200708
CUST0000629674,200708
CUST0000116158,200708
CUST0000465162,200708
CUST0000283533,200708
CUST0000916905,200708
CUST0000361812,200708
CUST0000832236,200708
CUST0000202837,200708
CUST0000836364,200708
CUST0000631617,200708
CUST0000513743,200708
CUST0000414514,200708
CUST0000904289,200708
CUST0000108776,200708
CUST0000995409,200708
CUST0000528711,200708
CUST0000195121,200708
CUST0000434655,200708
CUST0000517034,200708
CUST0000065935,200708
CUST0000145600,200708
CUST0000379060,200708
CUST0000212278,200708
CUST0000287800,200708
CUST0000809769,200708
CUST0000446902,200708
CUST0000710863,200708
CUST0000795333,200708
CUST0000779293,200708
CUST0000925937,200708
CUST0000256627,200708
CUST0000590105,200708
CUST0000074259,200708
CUST0000839174,200708
CUST0000800070,200708
CUST0000188842,200708
CUST0000605493,200708
CUST0000709994,200708
CUST0000938246,200708
CUST0000372422,200708
CUST0000322562,200708
CUST0000410727,200708
CUST0000903846,200708
CUST0000863361,200708
CUST0000448280,200708
CUST0000086836,200708
CUST0000101102,200708
CUST0000432512,200708
CUST0000820750,200708
CUST0000861708,200708
CUST0000236914,200708
CUST0000324250,200708
CUST0000165005,200708
CUST0000529848,200708
CUST0000082996,200708
CUST0000122195,200708
CUST0000512217,200708
CUST0000812410,200708
CUST0000393587,200708
CUST0000972801,200708
CUST0000744374,200708
CUST0000136043,200708
CUST0000414799,200708
CUST0000069522,200708
CUST0000590382,200708
CUST0000067645,200708
CUST0000343031,200708
CUST0000653126,200708
CUST0000663598,200708
CUST0000275967,200708
CUST0000208798,200708
CUST0000986278,200708
CUST0000333347,200708
CUST0000109647,200708
CUST0000372188,200708
CUST0000391212,200708
CUST0000755461,200708
CUST0000615547,200708
CUST0000987141,200708
CUST0000309908,200708
CUST0000838387,200708
CUST0000774171,200708
CUST0000281062,200708
CUST0000025985,200708
CUST0000519956,200708
CUST0000985195,200708
CUST0000991373,200708
CUST0000008415,200708
CUST0000997122,200708
CUST0000312108,200708
CUST0000550825,200708
CUST0000723885,200708
CUST0000528973,200708
CUST0000773551,200708
CUST0000587643,200708
CUST0000102342,200708
CUST0000899336,200708
CUST0000691573,200708
CUST0000456374,200708
CUST0000952666,200708
CUST0000355900,200708
CUST0000604318,200708
CUST0000859698,200708
CUST0000299022,200708
CUST0000463900,200708
CUST0000434013,200708
CUST0000576800,200708
CUST0000644153,200708
CUST0000160721,200708
CUST0000833037,200708
CUST0000161411,200708
CUST0000395525,200708
CUST0000375382,200708
CUST0000420363,200708
CUST0000475857,200708
CUST0000706608,200708
CUST0000119345,200708
CUST0000455083,200708
CUST0000680107,200708
CUST0000817000,200708
CUST0000991096,200708
CUST0000891571,200708
CUST0000002813,200708
CUST0000385802,200708
CUST0000939653,200708
CUST0000181512,200708
CUST0000706249,200708
CUST0000068970,200708
CUST0000464070,200708
CUST0000978405,200708
CUST0000404157,200708
CUST0000873425,200708
CUST0000881765,200708
CUST0000049674,200708
CUST0000701067,200708
CUST0000298310,200708
CUST0000347023,200708
CUST0000160842,200708
CUST0000244114,200708
CUST0000290660,200708
CUST0000280656,200708
CUST0000059002,200708
CUST0000248215,200708
CUST0000142044,200708
CUST0000406750,200708
CUST0000175060,200708
CUST0000837778,200708
CUST0000210089,200708
CUST0000299037,200708
CUST0000200775,200708
CUST0000827833,200708
CUST0000662600,200708
CUST0000669614,200708
CUST0000554123,200708
CUST0000068394,200708
CUST0000990964,200708
CUST0000988001,200708
CUST0000109773,200708
CUST0000687519,200708
CUST0000644893,200708
CUST0000575612,200708
CUST0000361701,200708
CUST0000036136,200708
CUST0000537241,200708
CUST0000202661,200708
CUST0000075158,200708
CUST0000399671,200708
CUST0000767243,200708
CUST0000899418,200708
CUST0000603024,200708
CUST0000094339,200708
CUST0000961918,200708
CUST0000862349,200708
CUST0000712981,200708
CUST0000029089,200708
CUST0000578684,200708
CUST0000418388,200708
CUST0000679785,200708
CUST0000213596,200708
CUST0000100599,200708
CUST0000952913,200708
CUST0000556297,200708
CUST0000099658,200708
CUST0000255215,200708
CUST0000297799,200708
CUST0000868779,200708
CUST0000633906,200708
CUST0000934360,200708
CUST0000539672,200708
CUST0000529484,200708
CUST0000634693,200708
CUST0000299156,200708
CUST0000938755,200708
CUST0000329537,200708
CUST0000173993,200708
CUST0000778112,200708
CUST0000114113,200708
CUST0000035890,200708
CUST0000436394,200708
CUST0000200767,200708
CUST0000591629,200708
CUST0000922470,200708
CUST0000397211,200708
CUST0000254358,200708
CUST0000801239,200708
CUST0000844640,200708
CUST0000475538,200708
CUST0000383763,200708
CUST0000758706,200708
CUST0000057847,200708
CUST0000540040,200708
CUST0000457813,200708
CUST0000113277,200708
CUST0000543374,200708
CUST0000343455,200708
CUST0000664742,200708
CUST0000268143,200708
CUST0000105393,200708
CUST0000649464,200708
CUST0000635457,200708
CUST0000605738,200708
CUST0000182034,200708
CUST0000550874,200708
CUST0000674164,200708
CUST0000885717,200708
CUST0000503093,200708
CUST0000751850,200708
CUST0000662370,200708
CUST0000654538,200708
CUST0000916687,200708
CUST0000770451,200708
CUST0000884311,200708
CUST0000242943,200708
CUST0000700763,200708
CUST0000692750,200708
CUST0000572392,200708
CUST0000796097,200708
CUST0000720862,200708
CUST0000285664,200708
CUST0000711746,200708
CUST0000915203,200708
CUST0000703478,200708
CUST0000228495,200708
CUST0000784030,200708
CUST0000268823,200708
CUST0000029792,200708
CUST0000957189,200708
CUST0000506084,200708
CUST0000986882,200708
CUST0000278486,200708
CUST0000789660,200708
CUST0000301843,200708
CUST0000947916,200708
CUST0000105820,200708
CUST0000872455,200708
CUST0000277685,200708
CUST0000455145,200708
CUST0000498546,200708
CUST0000447443,200708
CUST0000973175,200708
CUST0000341004,200708
CUST0000303864,200708
CUST0000848359,200708
CUST0000899835,200708
CUST0000762817,200708
CUST0000997635,200708
CUST0000852304,200708
CUST0000467543,200708
CUST0000335064,200708
CUST0000609540,200708
CUST0000940365,200708
CUST0000721182,200708
CUST0000475740,200708
CUST0000702927,200708
CUST0000066180,200708
CUST0000930673,200708
CUST0000937338,200708
CUST0000805341,200708
CUST0000486650,200708
CUST0000735727,200708
CUST0000743903,200708
CUST0000305858,200708
CUST0000337192,200708
CUST0000063086,200708
CUST0000077225,200708
CUST0000779978,200708
CUST0000783333,200708
CUST0000248379,200708
CUST0000692025,200708
CUST0000107193,200708
CUST0000777781,200708
CUST0000317126,200708
CUST0000437046,200708
CUST0000012784,200708
CUST0000059479,200708
CUST0000638798,200708
CUST0000016404,200708
CUST0000363524,200708
CUST0000147841,200708
CUST0000800372,200708
CUST0000787823,200708
CUST0000970826,200708
CUST0000565459,200708
CUST0000940911,200708
CUST0000960829,200708
CUST0000416322,200708
CUST0000622535,200708
CUST0000836210,200708
CUST0000451897,200708
CUST0000835681,200708
CUST0000871730,200708
CUST0000761090,200708
CUST0000402925,200708
CUST0000207155,200708
CUST0000019732,200708
CUST0000577741,200708
CUST0000428504,200708
CUST0000381297,200708
CUST0000671293,200708
CUST0000268287,200708
CUST0000644466,200708
CUST0000252383,200708
CUST0000234306,200708
CUST0000689242,200708
CUST0000650619,200708
CUST0000404935,200708
CUST0000275796,200708
CUST0000763612,200708
CUST0000917992,200708
CUST0000914076,200708
CUST0000587601,200708
CUST0000339006,200708
CUST0000293743,200708
CUST0000426701,200708
CUST0000758622,200708
CUST0000572854,200708
CUST0000115566,200708
CUST0000842933,200708
CUST0000520813,200708
CUST0000809879,200708
CUST0000448168,200708
CUST0000146080,200708
CUST0000062155,200708
CUST0000312377,200708
CUST0000098319,200708
CUST0000579399,200708
CUST0000128681,200708
CUST0000026371,200708
CUST0000974681,200708
CUST0000895258,200708
CUST0000969829,200708
CUST0000310147,200708
CUST0000721219,200708
CUST0000397549,200708
CUST0000488888,200708
CUST0000914464,200708
CUST0000004088,200708
CUST0000111606,200708
CUST0000792393,200708
CUST0000812846,200708
CUST0000062534,200708
CUST0000698926,200708
CUST0000884926,200708
CUST0000242370,200708
CUST0000470040,200708
CUST0000105028,200708
CUST0000007860,200708
CUST0000190355,200708
CUST0000176653,200708
CUST0000273243,200708
CUST0000190597,200708
CUST0000837294,200708
CUST0000462566,200708
CUST0000415649,200708
CUST0000057304,200708
CUST0000524368,200708
CUST0000486391,200708
CUST0000561980,200708
CUST0000965365,200708
CUST0000981831,200708
CUST0000039796,200708
CUST0000075764,200708
CUST0000043221,200708
CUST0000661427,200708
CUST0000755368,200708
CUST0000032037,200708
CUST0000305139,200708
CUST0000925831,200708
CUST0000503950,200708
CUST0000666899,200708
CUST0000511022,200708
CUST0000794328,200708
CUST0000801648,200708
CUST0000533984,200708
CUST0000875523,200708
CUST0000406967,200708
CUST0000613062,200708
CUST0000287611,200708
CUST0000078366,200708
CUST0000885891,200708
CUST0000038546,200708
CUST0000547782,200708
CUST0000960984,200708
CUST0000214594,200708
CUST0000936813,200708
CUST0000509062,200708
CUST0000193593,200708
CUST0000356221,200708
CUST0000845375,200708
CUST0000568678,200708
CUST0000224697,200708
CUST0000224172,200708
CUST0000817553,200708
CUST0000400799,200708
CUST0000197423,200708
CUST0000659089,200708
CUST0000622502,200708
CUST0000896285,200708
CUST0000567067,200708
CUST0000840254,200708
CUST0000648578,200708
CUST0000554718,200708
CUST0000954808,200708
CUST0000571040,200708
CUST0000832547,200708
CUST0000118502,200708
CUST0000876668,200708
CUST0000183115,200708
CUST0000081896,200708
CUST0000869779,200708
CUST0000144177,200708
CUST0000751170,200708
CUST0000129689,200708
CUST0000976487,200708
CUST0000147932,200708
CUST0000448937,200708
CUST0000485902,200708
CUST0000379033,200708
CUST0000467012,200708
CUST0000906157,200708
CUST0000771481,200708
CUST0000054137,200708
CUST0000188540,200708
CUST0000913796,200708
CUST0000884144,200708
CUST0000922989,200708
CUST0000364905,200708
CUST0000852856,200708
CUST0000360838,200708
CUST0000742399,200708
CUST0000349165,200708
CUST0000689094,200708
CUST0000711147,200708
CUST0000461259,200708
CUST0000140993,200708
CUST0000860993,200708
CUST0000415342,200708
CUST0000644348,200708
CUST0000298897,200708
CUST0000161319,200708
CUST0000063931,200708
CUST0000826933,200708
CUST0000410483,200708
CUST0000310063,200708
CUST0000638824,200708
CUST0000794855,200708
CUST0000809847,200708
CUST0000506969,200708
CUST0000754756,200708
CUST0000041090,200708
CUST0000394579,200708
CUST0000310991,200708
CUST0000934898,200708
CUST0000476514,200708
CUST0000903806,200708
CUST0000498904,200708
CUST0000827074,200708
CUST0000231274,200708
CUST0000590074,200708
CUST0000359238,200708
CUST0000038406,200708
CUST0000160452,200708
CUST0000174561,200708
CUST0000451201,200708
CUST0000978608,200708
CUST0000663402,200708
CUST0000859256,200708
CUST0000953474,200708
CUST0000634066,200708
CUST0000625521,200708
CUST0000210783,200708
CUST0000306182,200708
CUST0000896914,200708
CUST0000953749,200708
CUST0000937197,200708
CUST0000940241,200708
CUST0000043264,200708
CUST0000828268,200708
CUST0000997461,200708
CUST0000028656,200708
CUST0000709464,200708
CUST0000402316,200708
CUST0000837073,200708
CUST0000176901,200708
CUST0000774938,200708
CUST0000460564,200708
CUST0000462714,200708
CUST0000614952,200708
CUST0000069479,200708
CUST0000677763,200708
CUST0000704959,200708
CUST0000629928,200708
CUST0000537317,200708
CUST0000099290,200708
CUST0000896246,200708
CUST0000925446,200708
CUST0000900749,200708
CUST0000126928,200708
CUST0000524728,200708
CUST0000502464,200708
CUST0000156425,200708
CUST0000553777,200708
CUST0000983560,200708
CUST0000552058,200708
CUST0000075000,200708
CUST0000794346,200708
CUST0000667098,200708
CUST0000999439,200708
CUST0000658030,200708
CUST0000288170,200708
CUST0000670922,200708
CUST0000654250,200708
CUST0000950029,200708
CUST0000169635,200708
CUST0000133802,200708
CUST0000317284,200708
CUST0000259454,200708
CUST0000403637,200708
CUST0000531336,200708
CUST0000779849,200708
CUST0000729395,200708
CUST0000042176,200708
CUST0000783947,200708
CUST0000667702,200708
CUST0000201206,200708
CUST0000420601,200708
CUST0000266254,200708
CUST0000924591,200708
CUST0000796375,200708
CUST0000626994,200708
CUST0000784216,200708
CUST0000592982,200708
CUST0000179997,200708
CUST0000869849,200708
CUST0000896306,200708
CUST0000666226,200708
CUST0000364367,200708
CUST0000584859,200708
CUST0000510974,200708
CUST0000182722,200708
CUST0000603406,200708
CUST0000121005,200708
CUST0000978819,200708
CUST0000862295,200708
CUST0000387393,200708
CUST0000683141,200708
CUST0000916190,200708
CUST0000385776,200708
CUST0000863326,200708
CUST0000732505,200708
CUST0000426156,200708
CUST0000244281,200708
CUST0000942900,200708
CUST0000070200,200708
CUST0000275779,200708
CUST0000327578,200708
CUST0000174131,200708
CUST0000757938,200708
CUST0000768680,200708
CUST0000352529,200708
CUST0000893300,200708
CUST0000923911,200708
CUST0000954528,200708
CUST0000867522,200708
CUST0000978087,200708
CUST0000049643,200708
CUST0000280854,200708
CUST0000623649,200708
CUST0000414458,200708
CUST0000403670,200708
CUST0000236161,200708
CUST0000236055,200708
CUST0000154415,200708
CUST0000329291,200708
CUST0000976654,200708
CUST0000602746,200708
CUST0000898638,200708
CUST0000426230,200708
CUST0000080409,200708
CUST0000692117,200708
CUST0000359604,200708
CUST0000686475,200708
CUST0000696475,200708
CUST0000219525,200708
CUST0000069724,200708
CUST0000842243,200708
CUST0000543362,200708
CUST0000141225,200708
CUST0000998703,200708
CUST0000191403,200708
CUST0000381019,200708
CUST0000033021,200708
CUST0000713077,200708
CUST0000917659,200708
CUST0000527725,200708
CUST0000585862,200708
CUST0000947694,200708
CUST0000756576,200708
CUST0000978339,200708
CUST0000927898,200708
CUST0000329306,200708
CUST0000564860,200708
CUST0000334773,200708
CUST0000411532,200708
CUST0000045545,200708
CUST0000629745,200708
CUST0000242389,200708
CUST0000121862,200708
CUST0000158273,200708
CUST0000203551,200708
CUST0000017570,200708
CUST0000736244,200708
CUST0000506847,200708
CUST0000091658,200708
CUST0000566965,200708
CUST0000325587,200708
CUST0000303829,200708
CUST0000240289,200708
CUST0000144430,200708
CUST0000370864,200708
CUST0000729646,200708
CUST0000265774,200708
CUST0000424316,200708
CUST0000520771,200708
CUST0000059403,200708
CUST0000280075,200708
CUST0000415057,200708
CUST0000906002,200708
CUST0000100078,200708
CUST0000904510,200708
CUST0000864227,200708
CUST0000807628,200708
CUST0000022116,200708
CUST0000553169,200708
CUST0000093630,200708
CUST0000542357,200708
CUST0000670886,200708
CUST0000559492,200708
CUST0000321246,200708
CUST0000183636,200708
CUST0000560154,200708
CUST0000857799,200708
CUST0000980316,200708
CUST0000623778,200708
CUST0000817180,200708
CUST0000995115,200708
CUST0000177238,200708
CUST0000751869,200708
CUST0000311656,200708
CUST0000346033,200708
CUST0000588581,200708
CUST0000596888,200708
CUST0000969981,200708
CUST0000071010,200708
CUST0000794560,200708
CUST0000145980,200708
CUST0000394937,200708
CUST0000569121,200708
CUST0000631886,200708
CUST0000209959,200708
CUST0000638261,200708
CUST0000529999,200708
CUST0000931557,200708
CUST0000350600,200708
CUST0000279910,200708
CUST0000728732,200708
CUST0000602918,200708
CUST0000845975,200708
CUST0000048521,200708
CUST0000051551,200708
CUST0000075283,200708
CUST0000242095,200708
CUST0000469228,200708
CUST0000604032,200708
CUST0000804061,200708
CUST0000132570,200708
CUST0000334672,200708
CUST0000034681,200708
CUST0000267396,200708
CUST0000446352,200708
CUST0000981735,200708
CUST0000982265,200708
CUST0000740681,200708
CUST0000416384,200708
CUST0000592360,200708
CUST0000018748,200708
CUST0000849495,200708
CUST0000401455,200708
CUST0000745448,200708
CUST0000422638,200708
CUST0000445361,200708
CUST0000093119,200708
CUST0000713276,200708
CUST0000376524,200708
CUST0000466500,200708
CUST0000927394,200708
CUST0000332288,200708
CUST0000220295,200708
CUST0000170330,200708
CUST0000848249,200708
CUST0000031949,200708
CUST0000307164,200708
CUST0000438228,200708
CUST0000723680,200708
CUST0000574609,200708
CUST0000699774,200708
CUST0000106510,200708
CUST0000491082,200708
CUST0000527727,200708
CUST0000184646,200708
CUST0000761312,200708
CUST0000676250,200708
CUST0000549211,200708
CUST0000215125,200708
CUST0000854585,200708
CUST0000711835,200708
CUST0000227510,200708
CUST0000454142,200708
CUST0000144308,200708
CUST0000445148,200708
CUST0000783207,200708
CUST0000835544,200708
CUST0000065191,200708
CUST0000316509,200708
CUST0000409759,200708
CUST0000705199,200708
CUST0000700644,200708
CUST0000561205,200708
CUST0000131615,200708
CUST0000174717,200708
CUST0000061502,200708
CUST0000129617,200708
CUST0000641331,200708
CUST0000427260,200708
CUST0000492294,200708
CUST0000338934,200708
CUST0000694605,200708
CUST0000769635,200708
CUST0000438977,200708
CUST0000610122,200708
CUST0000490365,200708
CUST0000424803,200708
CUST0000513272,200708
CUST0000044737,200708
CUST0000711412,200708
CUST0000602489,200708
CUST0000224455,200708
CUST0000619131,200708
CUST0000836232,200708
CUST0000723237,200708
CUST0000161376,200708
CUST0000172741,200708
CUST0000662705,200708
CUST0000404658,200708
CUST0000458224,200708
CUST0000962899,200708
CUST0000137260,200708
CUST0000329829,200708
CUST0000761352,200708
CUST0000484093,200708
CUST0000529214,200708
CUST0000126123,200708
CUST0000009237,200708
CUST0000089691,200708
CUST0000797905,200708
CUST0000178377,200708
CUST0000363160,200708
CUST0000446418,200708
CUST0000943833,200708
CUST0000296108,200708
CUST0000018686,200708
CUST0000315942,200708
CUST0000123240,200708
CUST0000702531,200708
CUST0000406271,200708
CUST0000961050,200708
CUST0000918353,200708
CUST0000923406,200708
CUST0000179403,200708
CUST0000476236,200708
CUST0000543933,200708
CUST0000759998,200708
CUST0000579691,200708
CUST0000699773,200708
CUST0000150023,200708
CUST0000040677,200708
CUST0000439130,200708
CUST0000370270,200708
CUST0000048792,200708
CUST0000625441,200708
CUST0000123217,200708
CUST0000478420,200708
CUST0000139923,200708
CUST0000514631,200708
CUST0000900313,200708
CUST0000864629,200708
CUST0000562261,200708
CUST0000735368,200708
CUST0000792394,200708
CUST0000627558,200708
CUST0000209261,200708
CUST0000208832,200708
CUST0000089820,200708
CUST0000168903,200708
CUST0000550319,200708
CUST0000446505,200708
CUST0000089819,200708
CUST0000633084,200708
CUST0000562015,200708
CUST0000271364,200708
CUST0000247664,200708
CUST0000715467,200708
CUST0000692703,200708
CUST0000931442,200708
CUST0000563125,200708
CUST0000789571,200708
CUST0000863414,200708
CUST0000954987,200708
CUST0000119560,200708
CUST0000186490,200708
CUST0000506256,200708
CUST0000341493,200708
CUST0000454208,200708
CUST0000710138,200708
CUST0000937609,200708
CUST0000657746,200708
CUST0000664398,200708
CUST0000303903,200708
CUST0000631928,200708
CUST0000515665,200708
CUST0000679580,200708
CUST0000788586,200708
CUST0000633953,200708
CUST0000923669,200708
CUST0000893117,200708
CUST0000125708,200708
CUST0000846782,200708
CUST0000328520,200708
CUST0000242105,200708
CUST0000644562,200708
CUST0000134775,200708
CUST0000359463,200708
CUST0000504972,200708
CUST0000523288,200708
CUST0000943055,200708
CUST0000124549,200708
CUST0000345817,200708
CUST0000286361,200708
CUST0000423155,200708
CUST0000324851,200708
CUST0000448171,200708
CUST0000633117,200708
CUST0000493525,200708
CUST0000206355,200708
CUST0000959017,200708
CUST0000907032,200708
CUST0000914541,200708
CUST0000857304,200708
CUST0000697268,200708
CUST0000939587,200708
CUST0000537231,200708
CUST0000379336,200708
CUST0000184986,200708
CUST0000019765,200708
CUST0000616143,200708
CUST0000286150,200708
CUST0000235926,200708
CUST0000745016,200708
CUST0000043394,200708
CUST0000748379,200708
CUST0000653262,200708
CUST0000660120,200708
CUST0000872951,200708
CUST0000293146,200708
CUST0000709082,200708
CUST0000970554,200708
CUST0000888591,200708
CUST0000852587,200708
CUST0000954480,200708
CUST0000578990,200708
CUST0000745583,200708
CUST0000068845,200708
CUST0000164858,200708
CUST0000566764,200708
CUST0000956351,200708
CUST0000125353,200708
CUST0000415481,200708
CUST0000502649,200708
CUST0000750760,200708
CUST0000680894,200708
CUST0000635118,200708
CUST0000778654,200708
CUST0000877100,200708
CUST0000678022,200708
CUST0000820635,200708
CUST0000219191,200708
CUST0000643259,200708
CUST0000893045,200708
CUST0000771781,200708
CUST0000239360,200708
CUST0000102487,200708
CUST0000956717,200708
CUST0000753320,200708
CUST0000740257,200708
CUST0000683146,200708
CUST0000822054,200708
CUST0000860268,200708
CUST0000813384,200708
CUST0000736226,200708
CUST0000294014,200708
CUST0000268773,200708
CUST0000390986,200708
CUST0000607180,200708
CUST0000905906,200708
CUST0000876404,200708
CUST0000287431,200708
CUST0000114457,200708
CUST0000620458,200708
CUST0000158306,200708
CUST0000543233,200708
CUST0000200083,200708
CUST0000555925,200708
CUST0000099665,200708
CUST0000747393,200708
