CUST_CODE,SHOP_MONTH,CUS_TYPE
CUST0000234306,200608,Reactivate_Customer
CUST0000234306,200609,Repeat_Customer
CUST0000234306,200701,Reactivate_Customer
CUST0000234306,200702,Repeat_Customer
CUST0000234306,200703,Repeat_Customer
CUST0000234306,200704,Repeat_Customer
CUST0000234306,200708,Reactivate_Customer
CUST0000234306,200709,Repeat_Customer
CUST0000234306,200710,Repeat_Customer
CUST0000234306,200801,Reactivate_Customer
CUST0000234306,200802,Repeat_Customer
CUST0000234306,200804,Reactivate_Customer
CUST0000234306,200805,Repeat_Customer
CUST0000234306,200806,Repeat_Customer
CUST0000234306,200807,Repeat_Customer
CUST0000239156,200608,New_Customer
CUST0000239156,200611,Reactivate_Customer
CUST0000259454,200604,New_Customer
CUST0000259454,200610,Reactivate_Customer
CUST0000259454,200703,Reactivate_Customer
CUST0000259454,200708,Reactivate_Customer
CUST0000259454,200805,Reactivate_Customer
CUST0000265844,200708,New_Customer
CUST0000265844,200803,Reactivate_Customer
CUST0000271377,200611,New_Customer
CUST0000271377,200702,Reactivate_Customer
CUST0000301025,200605,New_Customer
CUST0000301025,200606,Repeat_Customer
CUST0000301025,200607,Repeat_Customer
CUST0000301025,200608,Repeat_Customer
CUST0000301025,200612,Reactivate_Customer
CUST0000301025,200705,Reactivate_Customer
CUST0000301025,200711,Reactivate_Customer
CUST0000301025,200712,Repeat_Customer
CUST0000301025,200803,Reactivate_Customer
CUST0000301025,200806,Reactivate_Customer
CUST0000338036,200701,New_Customer
CUST0000338036,200702,Repeat_Customer
CUST0000338036,200806,Reactivate_Customer
CUST0000385776,200708,New_Customer
CUST0000477241,200711,New_Customer
CUST0000489897,200711,New_Customer
CUST0000500063,200608,New_Customer
CUST0000500063,200610,Reactivate_Customer
CUST0000500063,200701,Reactivate_Customer
CUST0000500063,200707,Reactivate_Customer
CUST0000507011,200703,New_Customer
CUST0000507011,200804,Reactivate_Customer
CUST0000509190,200609,New_Customer
CUST0000509190,200611,Reactivate_Customer
CUST0000509190,200804,Reactivate_Customer
CUST0000584211,200804,New_Customer
CUST0000590074,200705,New_Customer
CUST0000590074,200706,Repeat_Customer
CUST0000590074,200707,Repeat_Customer
CUST0000590074,200708,Repeat_Customer
CUST0000590074,200709,Repeat_Customer
CUST0000590074,200710,Repeat_Customer
CUST0000590074,200711,Repeat_Customer
CUST0000590074,200712,Repeat_Customer
CUST0000590074,200801,Repeat_Customer
CUST0000590074,200802,Repeat_Customer
CUST0000590074,200803,Repeat_Customer
CUST0000590074,200804,Repeat_Customer
CUST0000590074,200806,Reactivate_Customer
CUST0000592043,200705,New_Customer
CUST0000592043,200711,Reactivate_Customer
CUST0000602753,200607,New_Customer
CUST0000602753,200608,Repeat_Customer
CUST0000602753,200612,Reactivate_Customer
CUST0000602753,200703,Reactivate_Customer
CUST0000602753,200712,Reactivate_Customer
CUST0000602753,200801,Repeat_Customer
CUST0000602753,200804,Reactivate_Customer
CUST0000602753,200806,Reactivate_Customer
CUST0000632443,200612,New_Customer
CUST0000633630,200604,New_Customer
CUST0000633630,200605,Repeat_Customer
CUST0000633630,200606,Repeat_Customer
CUST0000633630,200607,Repeat_Customer
CUST0000633630,200608,Repeat_Customer
CUST0000633630,200609,Repeat_Customer
CUST0000633630,200610,Repeat_Customer
CUST0000633630,200611,Repeat_Customer
CUST0000633630,200612,Repeat_Customer
CUST0000633630,200701,Repeat_Customer
CUST0000633630,200702,Repeat_Customer
CUST0000633630,200704,Reactivate_Customer
CUST0000633630,200805,Reactivate_Customer
CUST0000633630,200806,Repeat_Customer
CUST0000644348,200605,New_Customer
CUST0000644348,200606,Repeat_Customer
CUST0000644348,200608,Reactivate_Customer
CUST0000644348,200610,Reactivate_Customer
CUST0000644348,200612,Reactivate_Customer
CUST0000644348,200705,Reactivate_Customer
CUST0000644348,200707,Reactivate_Customer
CUST0000644348,200708,Repeat_Customer
CUST0000644348,200801,Reactivate_Customer
CUST0000644348,200802,Repeat_Customer
CUST0000644348,200803,Repeat_Customer
CUST0000659474,200608,New_Customer
CUST0000687900,200801,New_Customer
CUST0000702084,200606,New_Customer
CUST0000721219,200606,New_Customer
CUST0000721219,200607,Repeat_Customer
CUST0000721219,200610,Reactivate_Customer
CUST0000721219,200611,Repeat_Customer
CUST0000721219,200612,Repeat_Customer
CUST0000721219,200702,Reactivate_Customer
CUST0000721219,200703,Repeat_Customer
CUST0000721219,200704,Repeat_Customer
CUST0000721219,200705,Repeat_Customer
CUST0000721219,200706,Repeat_Customer
CUST0000721219,200707,Repeat_Customer
CUST0000721219,200708,Repeat_Customer
CUST0000721219,200709,Repeat_Customer
CUST0000721219,200711,Reactivate_Customer
CUST0000721219,200712,Repeat_Customer
CUST0000721219,200802,Reactivate_Customer
CUST0000721219,200803,Repeat_Customer
CUST0000721219,200804,Repeat_Customer
CUST0000721219,200805,Repeat_Customer
CUST0000721219,200806,Repeat_Customer
CUST0000747199,200702,New_Customer
CUST0000747199,200711,Reactivate_Customer
CUST0000747199,200803,Reactivate_Customer
CUST0000749731,200608,New_Customer
CUST0000762561,200612,New_Customer
CUST0000762561,200704,Reactivate_Customer
CUST0000782184,200606,New_Customer
CUST0000782184,200612,Reactivate_Customer
CUST0000784705,200703,New_Customer
CUST0000784705,200706,Reactivate_Customer
CUST0000784705,200806,Reactivate_Customer
CUST0000796097,200708,New_Customer
CUST0000826933,200604,New_Customer
CUST0000826933,200605,Repeat_Customer
CUST0000826933,200606,Repeat_Customer
CUST0000826933,200607,Repeat_Customer
CUST0000826933,200608,Repeat_Customer
CUST0000826933,200609,Repeat_Customer
CUST0000826933,200610,Repeat_Customer
CUST0000826933,200611,Repeat_Customer
CUST0000826933,200612,Repeat_Customer
CUST0000826933,200701,Repeat_Customer
CUST0000826933,200702,Repeat_Customer
CUST0000826933,200703,Repeat_Customer
CUST0000826933,200704,Repeat_Customer
CUST0000826933,200705,Repeat_Customer
CUST0000826933,200706,Repeat_Customer
CUST0000826933,200707,Repeat_Customer
CUST0000826933,200708,Repeat_Customer
CUST0000826933,200709,Repeat_Customer
CUST0000826933,200710,Repeat_Customer
CUST0000826933,200711,Repeat_Customer
CUST0000826933,200712,Repeat_Customer
CUST0000826933,200801,Repeat_Customer
CUST0000826933,200802,Repeat_Customer
CUST0000826933,200803,Repeat_Customer
CUST0000826933,200804,Repeat_Customer
CUST0000826933,200805,Repeat_Customer
CUST0000826933,200806,Repeat_Customer
CUST0000826933,200807,Repeat_Customer
CUST0000835508,200710,New_Customer
CUST0000835508,200711,Repeat_Customer
CUST0000835508,200805,Reactivate_Customer
CUST0000860569,200605,New_Customer
CUST0000860569,200608,Reactivate_Customer
CUST0000860569,200701,Reactivate_Customer
CUST0000860569,200705,Reactivate_Customer
CUST0000860569,200706,Repeat_Customer
CUST0000860569,200707,Repeat_Customer
CUST0000860569,200710,Reactivate_Customer
CUST0000860569,200712,Reactivate_Customer
CUST0000860569,200802,Reactivate_Customer
CUST0000860569,200803,Repeat_Customer
CUST0000900075,200707,New_Customer
CUST0000914541,200604,New_Customer
CUST0000914541,200605,Repeat_Customer
CUST0000914541,200606,Repeat_Customer
CUST0000914541,200607,Repeat_Customer
CUST0000914541,200608,Repeat_Customer
CUST0000914541,200609,Repeat_Customer
CUST0000914541,200610,Repeat_Customer
CUST0000914541,200611,Repeat_Customer
CUST0000914541,200612,Repeat_Customer
CUST0000914541,200701,Repeat_Customer
CUST0000914541,200702,Repeat_Customer
CUST0000914541,200704,Reactivate_Customer
CUST0000914541,200705,Repeat_Customer
CUST0000914541,200706,Repeat_Customer
CUST0000914541,200707,Repeat_Customer
CUST0000914541,200708,Repeat_Customer
CUST0000914541,200709,Repeat_Customer
CUST0000914541,200710,Repeat_Customer
CUST0000914541,200711,Repeat_Customer
CUST0000914541,200712,Repeat_Customer
CUST0000914541,200803,Reactivate_Customer
CUST0000914541,200804,Repeat_Customer
CUST0000914541,200805,Repeat_Customer
CUST0000914541,200806,Repeat_Customer
CUST0000919396,200802,New_Customer
CUST0000919396,200805,Reactivate_Customer
CUST0000921391,200610,New_Customer
CUST0000921391,200805,Reactivate_Customer
CUST0000932232,200707,New_Customer
CUST0000932232,200801,Reactivate_Customer
CUST0000932232,200802,Repeat_Customer
CUST0000932232,200806,Reactivate_Customer
CUST0000937562,200802,New_Customer
CUST0000937562,200807,Reactivate_Customer
CUST0000953749,200605,New_Customer
CUST0000953749,200607,Reactivate_Customer
CUST0000953749,200608,Repeat_Customer
CUST0000953749,200609,Repeat_Customer
CUST0000953749,200610,Repeat_Customer
CUST0000953749,200611,Repeat_Customer
CUST0000953749,200612,Repeat_Customer
CUST0000953749,200702,Reactivate_Customer
CUST0000953749,200703,Repeat_Customer
CUST0000953749,200704,Repeat_Customer
CUST0000953749,200705,Repeat_Customer
CUST0000953749,200706,Repeat_Customer
CUST0000953749,200707,Repeat_Customer
CUST0000953749,200708,Repeat_Customer
CUST0000953749,200709,Repeat_Customer
CUST0000953749,200710,Repeat_Customer
CUST0000953749,200711,Repeat_Customer
CUST0000953749,200712,Repeat_Customer
CUST0000953749,200801,Repeat_Customer
CUST0000953749,200802,Repeat_Customer
CUST0000953749,200804,Reactivate_Customer
CUST0000953749,200805,Repeat_Customer
CUST0000953749,200806,Repeat_Customer
CUST0000953749,200807,Repeat_Customer
CUST0000956874,200803,New_Customer
CUST0000965365,200608,New_Customer
CUST0000965365,200707,Reactivate_Customer
CUST0000965365,200708,Repeat_Customer
CUST0000965365,200709,Repeat_Customer
CUST0000965365,200804,Reactivate_Customer
CUST0000979951,200710,New_Customer
CUST0000016542,200604,New_Customer
CUST0000016542,200611,Reactivate_Customer
CUST0000016542,200711,Reactivate_Customer
CUST0000051729,200605,New_Customer
CUST0000051729,200607,Reactivate_Customer
CUST0000076764,200712,New_Customer
CUST0000090124,200803,New_Customer
CUST0000090124,200807,Reactivate_Customer
CUST0000131899,200609,New_Customer
CUST0000139500,200604,New_Customer
CUST0000139500,200606,Reactivate_Customer
CUST0000139500,200607,Repeat_Customer
CUST0000139500,200806,Reactivate_Customer
CUST0000158628,200604,New_Customer
CUST0000158628,200605,Repeat_Customer
CUST0000158628,200804,Reactivate_Customer
CUST0000190755,200703,New_Customer
CUST0000200457,200608,New_Customer
CUST0000200457,200611,Reactivate_Customer
CUST0000200457,200612,Repeat_Customer
CUST0000200457,200712,Reactivate_Customer
CUST0000200457,200801,Repeat_Customer
CUST0000200457,200805,Reactivate_Customer
CUST0000200457,200806,Repeat_Customer
CUST0000205245,200609,New_Customer
CUST0000205245,200807,Reactivate_Customer
CUST0000246027,200604,New_Customer
CUST0000246027,200605,Repeat_Customer
CUST0000246027,200606,Repeat_Customer
CUST0000246027,200607,Repeat_Customer
CUST0000246027,200608,Repeat_Customer
CUST0000246027,200805,Reactivate_Customer
CUST0000252592,200802,New_Customer
CUST0000265419,200802,New_Customer
CUST0000265419,200803,Repeat_Customer
CUST0000265419,200804,Repeat_Customer
CUST0000293886,200609,New_Customer
CUST0000293886,200610,Repeat_Customer
CUST0000293886,200611,Repeat_Customer
CUST0000293886,200702,Reactivate_Customer
CUST0000293886,200705,Reactivate_Customer
CUST0000293886,200706,Repeat_Customer
CUST0000293886,200710,Reactivate_Customer
CUST0000293886,200711,Repeat_Customer
CUST0000293886,200712,Repeat_Customer
CUST0000293886,200801,Repeat_Customer
CUST0000293886,200802,Repeat_Customer
CUST0000294517,200608,New_Customer
CUST0000294517,200701,Reactivate_Customer
CUST0000294517,200702,Repeat_Customer
CUST0000294517,200703,Repeat_Customer
CUST0000294517,200704,Repeat_Customer
CUST0000294517,200705,Repeat_Customer
CUST0000294517,200707,Reactivate_Customer
CUST0000294517,200710,Reactivate_Customer
CUST0000294517,200712,Reactivate_Customer
CUST0000294517,200801,Repeat_Customer
CUST0000294517,200805,Reactivate_Customer
CUST0000294517,200806,Repeat_Customer
CUST0000302332,200611,New_Customer
CUST0000302332,200612,Repeat_Customer
CUST0000302332,200701,Repeat_Customer
CUST0000302332,200801,Reactivate_Customer
CUST0000302332,200802,Repeat_Customer
CUST0000302332,200804,Reactivate_Customer
CUST0000317421,200607,New_Customer
CUST0000329593,200706,New_Customer
CUST0000332590,200605,New_Customer
CUST0000332590,200606,Repeat_Customer
CUST0000332590,200607,Repeat_Customer
CUST0000332590,200608,Repeat_Customer
CUST0000332590,200609,Repeat_Customer
CUST0000332590,200610,Repeat_Customer
CUST0000332590,200611,Repeat_Customer
CUST0000332590,200612,Repeat_Customer
CUST0000332590,200701,Repeat_Customer
CUST0000332590,200702,Repeat_Customer
CUST0000332590,200703,Repeat_Customer
CUST0000332590,200704,Repeat_Customer
CUST0000332590,200705,Repeat_Customer
CUST0000332590,200707,Reactivate_Customer
CUST0000332590,200709,Reactivate_Customer
CUST0000332590,200710,Repeat_Customer
CUST0000332590,200711,Repeat_Customer
CUST0000332590,200804,Reactivate_Customer
CUST0000332590,200805,Repeat_Customer
CUST0000332590,200806,Repeat_Customer
CUST0000337442,200607,New_Customer
CUST0000337442,200611,Reactivate_Customer
CUST0000339434,200608,New_Customer
CUST0000339434,200609,Repeat_Customer
CUST0000339434,200712,Reactivate_Customer
CUST0000341724,200702,New_Customer
CUST0000341724,200703,Repeat_Customer
CUST0000341724,200704,Repeat_Customer
CUST0000341724,200705,Repeat_Customer
CUST0000341724,200710,Reactivate_Customer
CUST0000341724,200711,Repeat_Customer
CUST0000341724,200803,Reactivate_Customer
CUST0000341724,200804,Repeat_Customer
CUST0000341724,200805,Repeat_Customer
CUST0000341724,200806,Repeat_Customer
CUST0000342807,200703,New_Customer
CUST0000342807,200806,Reactivate_Customer
CUST0000346033,200703,New_Customer
CUST0000346033,200708,Reactivate_Customer
CUST0000353722,200709,New_Customer
CUST0000381650,200709,New_Customer
CUST0000384253,200610,New_Customer
CUST0000384253,200705,Reactivate_Customer
CUST0000389939,200604,New_Customer
CUST0000389939,200606,Reactivate_Customer
CUST0000389939,200607,Repeat_Customer
CUST0000389939,200608,Repeat_Customer
CUST0000389939,200609,Repeat_Customer
CUST0000389939,200611,Reactivate_Customer
CUST0000389939,200704,Reactivate_Customer
CUST0000389939,200708,Reactivate_Customer
CUST0000389939,200709,Repeat_Customer
CUST0000389939,200711,Reactivate_Customer
CUST0000389939,200805,Reactivate_Customer
CUST0000404647,200606,New_Customer
CUST0000404647,200608,Reactivate_Customer
CUST0000404647,200609,Repeat_Customer
CUST0000404647,200611,Reactivate_Customer
CUST0000404647,200612,Repeat_Customer
CUST0000404647,200704,Reactivate_Customer
CUST0000404647,200710,Reactivate_Customer
CUST0000404647,200802,Reactivate_Customer
CUST0000404647,200805,Reactivate_Customer
CUST0000420363,200604,New_Customer
CUST0000420363,200605,Repeat_Customer
CUST0000420363,200606,Repeat_Customer
CUST0000420363,200607,Repeat_Customer
CUST0000420363,200608,Repeat_Customer
CUST0000420363,200609,Repeat_Customer
CUST0000420363,200610,Repeat_Customer
CUST0000420363,200611,Repeat_Customer
CUST0000420363,200612,Repeat_Customer
CUST0000420363,200701,Repeat_Customer
CUST0000420363,200702,Repeat_Customer
CUST0000420363,200703,Repeat_Customer
CUST0000420363,200704,Repeat_Customer
CUST0000420363,200705,Repeat_Customer
CUST0000420363,200706,Repeat_Customer
CUST0000420363,200707,Repeat_Customer
CUST0000420363,200708,Repeat_Customer
CUST0000420363,200709,Repeat_Customer
CUST0000420363,200710,Repeat_Customer
CUST0000420363,200711,Repeat_Customer
CUST0000420363,200712,Repeat_Customer
CUST0000420363,200801,Repeat_Customer
CUST0000420363,200802,Repeat_Customer
CUST0000420363,200803,Repeat_Customer
CUST0000420363,200804,Repeat_Customer
CUST0000420363,200805,Repeat_Customer
CUST0000420363,200806,Repeat_Customer
CUST0000420363,200807,Repeat_Customer
CUST0000430336,200707,New_Customer
CUST0000432512,200608,New_Customer
CUST0000432512,200609,Repeat_Customer
CUST0000432512,200612,Reactivate_Customer
CUST0000432512,200708,Reactivate_Customer
CUST0000432512,200805,Reactivate_Customer
CUST0000434982,200605,New_Customer
CUST0000442822,200710,New_Customer
CUST0000442822,200711,Repeat_Customer
CUST0000445851,200709,New_Customer
CUST0000448280,200604,New_Customer
CUST0000448280,200605,Repeat_Customer
CUST0000448280,200606,Repeat_Customer
CUST0000448280,200607,Repeat_Customer
CUST0000448280,200608,Repeat_Customer
CUST0000448280,200609,Repeat_Customer
CUST0000448280,200610,Repeat_Customer
CUST0000448280,200611,Repeat_Customer
CUST0000448280,200612,Repeat_Customer
CUST0000448280,200701,Repeat_Customer
CUST0000448280,200702,Repeat_Customer
CUST0000448280,200703,Repeat_Customer
CUST0000448280,200704,Repeat_Customer
CUST0000448280,200705,Repeat_Customer
CUST0000448280,200706,Repeat_Customer
CUST0000448280,200707,Repeat_Customer
CUST0000448280,200708,Repeat_Customer
CUST0000448280,200709,Repeat_Customer
CUST0000448280,200710,Repeat_Customer
CUST0000448280,200711,Repeat_Customer
CUST0000448280,200712,Repeat_Customer
CUST0000448280,200801,Repeat_Customer
CUST0000448280,200802,Repeat_Customer
CUST0000448280,200803,Repeat_Customer
CUST0000448280,200804,Repeat_Customer
CUST0000448280,200805,Repeat_Customer
CUST0000448280,200806,Repeat_Customer
CUST0000448280,200807,Repeat_Customer
CUST0000454989,200608,New_Customer
CUST0000487066,200705,New_Customer
CUST0000487066,200806,Reactivate_Customer
CUST0000496061,200610,New_Customer
CUST0000496061,200611,Repeat_Customer
CUST0000517169,200611,New_Customer
CUST0000517169,200710,Reactivate_Customer
CUST0000517169,200806,Reactivate_Customer
CUST0000525038,200703,New_Customer
CUST0000559124,200612,New_Customer
CUST0000582822,200709,New_Customer
CUST0000604419,200708,New_Customer
CUST0000609540,200604,New_Customer
CUST0000609540,200607,Reactivate_Customer
CUST0000609540,200610,Reactivate_Customer
CUST0000609540,200612,Reactivate_Customer
CUST0000609540,200701,Repeat_Customer
CUST0000609540,200702,Repeat_Customer
CUST0000609540,200703,Repeat_Customer
CUST0000609540,200704,Repeat_Customer
CUST0000609540,200705,Repeat_Customer
CUST0000609540,200706,Repeat_Customer
CUST0000609540,200707,Repeat_Customer
CUST0000609540,200708,Repeat_Customer
CUST0000609540,200710,Reactivate_Customer
CUST0000609540,200711,Repeat_Customer
CUST0000609540,200712,Repeat_Customer
CUST0000609540,200801,Repeat_Customer
CUST0000609540,200802,Repeat_Customer
CUST0000609540,200803,Repeat_Customer
CUST0000609540,200804,Repeat_Customer
CUST0000609540,200805,Repeat_Customer
CUST0000609540,200806,Repeat_Customer
CUST0000631597,200708,New_Customer
CUST0000648943,200608,New_Customer
CUST0000648943,200612,Reactivate_Customer
CUST0000648943,200704,Reactivate_Customer
CUST0000648943,200709,Reactivate_Customer
CUST0000648943,200710,Repeat_Customer
CUST0000648943,200711,Repeat_Customer
CUST0000648943,200801,Reactivate_Customer
CUST0000648943,200804,Reactivate_Customer
CUST0000688682,200604,New_Customer
CUST0000688682,200607,Reactivate_Customer
CUST0000688682,200608,Repeat_Customer
CUST0000688682,200609,Repeat_Customer
CUST0000688682,200610,Repeat_Customer
CUST0000688682,200611,Repeat_Customer
CUST0000688682,200612,Repeat_Customer
CUST0000688682,200705,Reactivate_Customer
CUST0000688682,200706,Repeat_Customer
CUST0000688682,200707,Repeat_Customer
CUST0000688682,200710,Reactivate_Customer
CUST0000688682,200711,Repeat_Customer
CUST0000688682,200712,Repeat_Customer
CUST0000688682,200801,Repeat_Customer
CUST0000688682,200804,Reactivate_Customer
CUST0000688682,200805,Repeat_Customer
CUST0000688682,200806,Repeat_Customer
CUST0000691450,200606,New_Customer
CUST0000691450,200607,Repeat_Customer
CUST0000691450,200608,Repeat_Customer
CUST0000691450,200706,Reactivate_Customer
CUST0000703766,200609,New_Customer
CUST0000703766,200703,Reactivate_Customer
CUST0000703766,200706,Reactivate_Customer
CUST0000703766,200804,Reactivate_Customer
CUST0000713014,200609,New_Customer
CUST0000766785,200712,New_Customer
CUST0000766785,200806,Reactivate_Customer
CUST0000804019,200703,New_Customer
CUST0000815872,200609,New_Customer
CUST0000830944,200609,New_Customer
CUST0000830944,200610,Repeat_Customer
CUST0000830944,200611,Repeat_Customer
CUST0000830944,200711,Reactivate_Customer
CUST0000830944,200712,Repeat_Customer
CUST0000830944,200802,Reactivate_Customer
CUST0000830944,200806,Reactivate_Customer
CUST0000863281,200703,New_Customer
CUST0000863281,200711,Reactivate_Customer
CUST0000927394,200703,New_Customer
CUST0000927394,200704,Repeat_Customer
CUST0000927394,200705,Repeat_Customer
CUST0000927394,200706,Repeat_Customer
CUST0000927394,200708,Reactivate_Customer
CUST0000927394,200709,Repeat_Customer
CUST0000927394,200803,Reactivate_Customer
CUST0000961549,200610,New_Customer
CUST0000974745,200604,New_Customer
CUST0000974745,200606,Reactivate_Customer
CUST0000974745,200610,Reactivate_Customer
CUST0000974745,200612,Reactivate_Customer
CUST0000974745,200701,Repeat_Customer
CUST0000974745,200806,Reactivate_Customer
CUST0000996878,200604,New_Customer
CUST0000996878,200606,Reactivate_Customer
CUST0000996878,200607,Repeat_Customer
CUST0000996878,200608,Repeat_Customer
CUST0000996878,200609,Repeat_Customer
CUST0000996878,200610,Repeat_Customer
CUST0000996878,200611,Repeat_Customer
CUST0000996878,200612,Repeat_Customer
CUST0000996878,200701,Repeat_Customer
CUST0000996878,200702,Repeat_Customer
CUST0000996878,200703,Repeat_Customer
CUST0000996878,200704,Repeat_Customer
CUST0000996878,200705,Repeat_Customer
CUST0000996878,200706,Repeat_Customer
CUST0000996878,200707,Repeat_Customer
CUST0000996878,200708,Repeat_Customer
CUST0000996878,200709,Repeat_Customer
CUST0000996878,200710,Repeat_Customer
CUST0000996878,200711,Repeat_Customer
CUST0000996878,200712,Repeat_Customer
CUST0000996878,200801,Repeat_Customer
CUST0000996878,200802,Repeat_Customer
CUST0000996878,200803,Repeat_Customer
CUST0000996878,200804,Repeat_Customer
CUST0000996878,200805,Repeat_Customer
CUST0000996878,200806,Repeat_Customer
CUST0000996878,200807,Repeat_Customer
CUST0000998450,200609,New_Customer
CUST0000998450,200804,Reactivate_Customer
CUST0000001194,200604,New_Customer
CUST0000001194,200605,Repeat_Customer
CUST0000001194,200606,Repeat_Customer
CUST0000001194,200607,Repeat_Customer
CUST0000001194,200608,Repeat_Customer
CUST0000001194,200609,Repeat_Customer
CUST0000001194,200610,Repeat_Customer
CUST0000001194,200611,Repeat_Customer
CUST0000001194,200612,Repeat_Customer
CUST0000001194,200701,Repeat_Customer
CUST0000001194,200702,Repeat_Customer
CUST0000001194,200703,Repeat_Customer
CUST0000001194,200704,Repeat_Customer
CUST0000001194,200705,Repeat_Customer
CUST0000001194,200706,Repeat_Customer
CUST0000001194,200707,Repeat_Customer
CUST0000001194,200708,Repeat_Customer
CUST0000001194,200709,Repeat_Customer
CUST0000001194,200710,Repeat_Customer
CUST0000001194,200711,Repeat_Customer
CUST0000001194,200712,Repeat_Customer
CUST0000001194,200801,Repeat_Customer
CUST0000001194,200802,Repeat_Customer
CUST0000001194,200803,Repeat_Customer
CUST0000001194,200804,Repeat_Customer
CUST0000001194,200805,Repeat_Customer
CUST0000001194,200806,Repeat_Customer
CUST0000016683,200803,New_Customer
CUST0000026502,200703,New_Customer
CUST0000081716,200706,New_Customer
CUST0000100452,200608,New_Customer
CUST0000100452,200610,Reactivate_Customer
CUST0000100452,200709,Reactivate_Customer
CUST0000100452,200801,Reactivate_Customer
CUST0000100452,200804,Reactivate_Customer
CUST0000128739,200604,New_Customer
CUST0000128739,200605,Repeat_Customer
CUST0000128739,200608,Reactivate_Customer
CUST0000128739,200609,Repeat_Customer
CUST0000128739,200612,Reactivate_Customer
CUST0000128739,200701,Repeat_Customer
CUST0000128739,200702,Repeat_Customer
CUST0000128739,200704,Reactivate_Customer
CUST0000128739,200705,Repeat_Customer
CUST0000128739,200706,Repeat_Customer
CUST0000128739,200707,Repeat_Customer
CUST0000128739,200708,Repeat_Customer
CUST0000128739,200709,Repeat_Customer
CUST0000128739,200710,Repeat_Customer
CUST0000128739,200711,Repeat_Customer
CUST0000128739,200803,Reactivate_Customer
CUST0000128739,200804,Repeat_Customer
CUST0000128739,200805,Repeat_Customer
CUST0000128739,200806,Repeat_Customer
CUST0000146657,200607,New_Customer
CUST0000147345,200707,New_Customer
CUST0000202792,200709,New_Customer
CUST0000202792,200710,Repeat_Customer
CUST0000202792,200711,Repeat_Customer
CUST0000202792,200712,Repeat_Customer
CUST0000202792,200801,Repeat_Customer
CUST0000202792,200803,Reactivate_Customer
CUST0000202792,200804,Repeat_Customer
CUST0000202792,200806,Reactivate_Customer
CUST0000203903,200605,New_Customer
CUST0000203903,200610,Reactivate_Customer
CUST0000203903,200701,Reactivate_Customer
CUST0000203903,200702,Repeat_Customer
CUST0000203903,200706,Reactivate_Customer
CUST0000203903,200707,Repeat_Customer
CUST0000203903,200708,Repeat_Customer
CUST0000203903,200711,Reactivate_Customer
CUST0000203903,200712,Repeat_Customer
CUST0000203903,200801,Repeat_Customer
CUST0000203903,200806,Reactivate_Customer
CUST0000203903,200807,Repeat_Customer
CUST0000208442,200705,New_Customer
CUST0000208442,200802,Reactivate_Customer
CUST0000222292,200803,New_Customer
CUST0000233295,200704,New_Customer
CUST0000233800,200802,New_Customer
CUST0000281469,200604,New_Customer
CUST0000281469,200605,Repeat_Customer
CUST0000281469,200606,Repeat_Customer
CUST0000281469,200607,Repeat_Customer
CUST0000281469,200608,Repeat_Customer
CUST0000281469,200609,Repeat_Customer
CUST0000281469,200610,Repeat_Customer
CUST0000281469,200611,Repeat_Customer
CUST0000281469,200612,Repeat_Customer
CUST0000281469,200701,Repeat_Customer
CUST0000281469,200702,Repeat_Customer
CUST0000281469,200703,Repeat_Customer
CUST0000281469,200704,Repeat_Customer
CUST0000281469,200705,Repeat_Customer
CUST0000281469,200706,Repeat_Customer
CUST0000281469,200707,Repeat_Customer
CUST0000281469,200708,Repeat_Customer
CUST0000281469,200709,Repeat_Customer
CUST0000281469,200710,Repeat_Customer
CUST0000281469,200711,Repeat_Customer
CUST0000281469,200712,Repeat_Customer
CUST0000281469,200801,Repeat_Customer
CUST0000281469,200802,Repeat_Customer
CUST0000281469,200803,Repeat_Customer
CUST0000281469,200804,Repeat_Customer
CUST0000281469,200805,Repeat_Customer
CUST0000281469,200806,Repeat_Customer
CUST0000281469,200807,Repeat_Customer
CUST0000329306,200611,New_Customer
CUST0000329306,200701,Reactivate_Customer
CUST0000329306,200708,Reactivate_Customer
CUST0000329306,200710,Reactivate_Customer
CUST0000331116,200705,New_Customer
CUST0000331116,200707,Reactivate_Customer
CUST0000331116,200709,Reactivate_Customer
CUST0000331116,200711,Reactivate_Customer
CUST0000331116,200801,Reactivate_Customer
CUST0000337195,200612,New_Customer
CUST0000337518,200612,New_Customer
CUST0000342302,200710,New_Customer
CUST0000400142,200711,New_Customer
CUST0000436394,200605,New_Customer
CUST0000436394,200608,Reactivate_Customer
CUST0000436394,200609,Repeat_Customer
CUST0000436394,200610,Repeat_Customer
CUST0000436394,200611,Repeat_Customer
CUST0000436394,200612,Repeat_Customer
CUST0000436394,200701,Repeat_Customer
CUST0000436394,200705,Reactivate_Customer
CUST0000436394,200706,Repeat_Customer
CUST0000436394,200708,Reactivate_Customer
CUST0000436394,200711,Reactivate_Customer
CUST0000436394,200712,Repeat_Customer
CUST0000436394,200801,Repeat_Customer
CUST0000436394,200804,Reactivate_Customer
CUST0000436394,200807,Reactivate_Customer
CUST0000484966,200707,New_Customer
CUST0000484966,200806,Reactivate_Customer
CUST0000514065,200701,New_Customer
CUST0000514065,200702,Repeat_Customer
CUST0000534768,200606,New_Customer
CUST0000534768,200608,Reactivate_Customer
CUST0000534768,200609,Repeat_Customer
CUST0000534768,200610,Repeat_Customer
